credit limit,age_group,sex,education,marriage,default_next_month
60000,<25,2,1,2,0
20000,35-50,2,2,2,1
500000,35-50,1,1,1,0
380000,35-50,1,2,1,0
160000,25-35,1,1,2,0
170000,35-50,1,1,2,0
430000,25-35,2,1,2,0
320000,35-50,1,1,1,0
180000,25-35,1,1,1,1
50000,35-50,1,2,2,0
60000,25-35,1,2,2,0
360000,35-50,2,3,2,0
80000,<25,2,2,2,0
50000,35-50,1,3,1,0
200000,35-50,2,2,2,0
460000,35-50,2,1,2,0
130000,<25,2,2,2,0
440000,25-35,1,2,2,0
280000,35-50,1,2,2,1
20000,35-50,1,3,2,0
60000,<25,2,2,2,0
210000,35-50,2,2,2,0
100000,35-50,2,3,2,0
240000,35-50,1,1,1,0
280000,35-50,2,3,2,0
130000,25-35,2,1,2,0
360000,25-35,1,1,2,1
210000,35-50,2,3,2,0
20000,<25,1,3,2,1
20000,<25,2,2,2,0
50000,25-35,1,2,1,1
100000,35-50,2,2,1,0
50000,25-35,1,3,2,0
130000,25-35,1,2,2,1
270000,25-35,2,1,2,0
50000,<25,2,2,2,0
80000,25-35,2,2,1,0
10000,25-35,2,1,2,0
190000,25-35,2,2,1,0
50000,25-35,1,1,2,0
100000,35-50,2,3,1,1
150000,35-50,1,2,2,1
510000,25-35,1,3,2,0
110000,<25,2,2,2,0
150000,50+,2,1,1,0
50000,50+,2,2,1,0
50000,<25,2,2,2,0
360000,25-35,2,2,1,0
10000,<25,2,1,2,0
210000,25-35,2,1,2,0
370000,25-35,1,2,2,0
360000,25-35,2,2,1,0
50000,25-35,2,2,1,1
360000,35-50,1,2,2,0
170000,25-35,2,1,1,0
70000,25-35,1,2,2,1
360000,25-35,2,1,2,0
230000,35-50,1,5,1,0
50000,35-50,1,1,1,0
200000,35-50,1,1,1,0
140000,25-35,1,2,2,1
120000,25-35,2,2,2,0
280000,35-50,2,3,2,0
300000,25-35,2,1,2,0
20000,<25,2,2,2,0
160000,<25,2,2,2,1
20000,<25,1,1,2,1
120000,35-50,1,2,1,0
290000,35-50,2,2,1,0
60000,25-35,1,2,1,0
110000,25-35,2,1,2,0
50000,35-50,2,3,1,0
630000,25-35,1,1,2,0
30000,25-35,1,1,2,0
50000,25-35,1,2,2,0
60000,35-50,1,2,1,0
150000,25-35,1,2,2,0
10000,<25,1,3,2,0
20000,25-35,1,2,2,0
80000,25-35,1,3,2,0
160000,50+,2,2,2,0
100000,35-50,1,2,2,0
90000,25-35,2,3,1,0
50000,50+,2,3,2,0
170000,25-35,1,1,2,0
240000,25-35,2,1,2,0
80000,<25,2,2,2,0
80000,25-35,2,1,2,0
360000,35-50,2,2,1,0
140000,25-35,1,1,1,0
60000,35-50,1,2,2,0
110000,25-35,1,3,2,0
160000,25-35,2,1,2,0
200000,35-50,2,3,1,1
280000,25-35,2,2,1,0
360000,25-35,1,2,1,0
90000,25-35,2,1,2,1
200000,35-50,1,2,2,0
50000,35-50,1,1,1,1
400000,25-35,2,1,1,0
360000,35-50,1,1,1,0
150000,35-50,1,3,1,0
50000,50+,2,3,2,1
150000,25-35,1,2,2,0
100000,35-50,2,2,2,1
310000,25-35,2,1,1,0
120000,35-50,1,2,2,0
90000,35-50,2,2,1,0
150000,35-50,2,1,1,0
50000,35-50,1,2,1,0
210000,50+,1,1,1,0
300000,35-50,2,2,2,0
110000,25-35,2,2,1,1
150000,<25,2,1,2,0
210000,35-50,1,1,1,0
30000,25-35,1,1,2,1
240000,35-50,2,2,1,0
120000,25-35,1,2,2,0
80000,<25,2,1,2,0
80000,<25,2,2,2,1
360000,25-35,1,1,1,0
130000,25-35,1,1,2,1
290000,35-50,1,2,1,0
240000,25-35,2,3,1,0
60000,<25,1,2,2,0
200000,50+,2,2,1,1
150000,25-35,2,2,1,0
300000,25-35,1,3,2,0
30000,<25,2,2,2,0
250000,35-50,1,2,1,1
20000,35-50,1,3,2,0
370000,25-35,2,1,2,0
20000,<25,2,1,2,1
120000,<25,2,2,2,1
50000,<25,1,2,2,0
190000,25-35,2,1,2,1
20000,<25,2,2,2,0
240000,35-50,2,2,1,0
150000,25-35,1,2,2,0
180000,25-35,2,2,1,0
180000,35-50,1,2,2,0
70000,25-35,1,1,2,0
230000,25-35,2,1,2,0
360000,25-35,1,1,2,0
120000,25-35,2,2,2,0
90000,35-50,1,3,1,1
110000,25-35,1,2,1,0
100000,50+,2,3,1,0
90000,25-35,1,1,2,0
50000,25-35,2,1,1,0
50000,50+,2,2,2,0
180000,25-35,2,1,1,0
50000,35-50,1,2,1,0
20000,25-35,2,3,2,0
20000,25-35,1,2,2,0
20000,<25,2,2,1,0
20000,35-50,1,3,2,0
50000,35-50,2,3,1,1
210000,35-50,1,2,1,0
490000,50+,1,4,1,0
280000,25-35,2,1,2,1
200000,50+,2,3,2,0
100000,<25,2,2,2,1
250000,50+,1,1,2,0
240000,50+,1,2,2,0
80000,25-35,2,2,1,0
100000,50+,1,3,1,1
30000,35-50,2,3,1,0
180000,35-50,2,1,2,0
80000,25-35,2,1,2,0
110000,35-50,2,2,1,0
180000,25-35,2,2,1,0
150000,25-35,2,2,1,1
50000,50+,2,2,1,0
230000,<25,2,2,2,1
340000,35-50,1,1,1,1
30000,<25,1,2,2,1
270000,35-50,2,2,1,0
50000,35-50,2,1,2,0
130000,35-50,2,3,1,0
200000,25-35,2,1,2,0
360000,35-50,1,1,1,1
500000,25-35,1,2,2,0
100000,<25,2,1,2,0
270000,35-50,2,2,1,0
100000,50+,1,2,1,1
20000,<25,2,2,2,0
50000,35-50,2,2,1,0
200000,25-35,2,2,2,0
170000,35-50,1,1,1,1
20000,25-35,2,1,2,1
70000,35-50,1,3,1,1
260000,35-50,2,1,2,0
200000,25-35,2,1,1,0
190000,<25,2,1,2,0
220000,50+,1,3,1,0
170000,25-35,2,3,2,0
290000,35-50,2,1,2,0
60000,<25,2,1,2,0
100000,35-50,2,3,1,1
130000,35-50,2,3,1,0
360000,35-50,1,1,1,0
30000,35-50,2,2,1,0
20000,25-35,1,3,2,1
110000,35-50,2,1,2,1
130000,35-50,2,2,2,0
50000,<25,2,2,2,0
110000,35-50,1,2,1,0
80000,<25,2,1,2,0
150000,25-35,2,2,1,0
80000,25-35,2,2,1,0
320000,25-35,1,1,2,0
170000,25-35,2,1,2,0
60000,25-35,2,1,2,0
180000,<25,1,1,2,1
470000,25-35,1,2,2,0
70000,35-50,2,3,1,0
280000,35-50,2,2,1,0
210000,25-35,2,1,2,0
300000,25-35,1,1,2,0
140000,35-50,2,2,1,0
450000,35-50,1,1,1,0
160000,35-50,2,2,1,0
50000,35-50,2,3,1,0
50000,35-50,1,1,2,0
50000,25-35,1,2,1,0
150000,<25,2,1,2,1
90000,50+,1,1,1,0
270000,35-50,2,2,1,0
70000,35-50,1,1,2,0
360000,25-35,1,2,2,0
200000,25-35,2,2,1,1
250000,35-50,2,1,1,0
360000,25-35,2,2,2,0
20000,35-50,2,2,1,0
250000,25-35,2,1,2,1
60000,<25,2,2,2,1
200000,35-50,1,2,2,0
30000,35-50,2,3,2,1
500000,35-50,2,1,2,0
280000,35-50,2,3,1,0
200000,35-50,2,2,1,0
360000,25-35,2,2,1,0
50000,35-50,2,3,2,1
60000,25-35,1,2,2,0
110000,35-50,1,2,1,0
200000,35-50,2,3,1,0
70000,35-50,2,2,2,0
220000,35-50,2,5,1,1
20000,<25,2,1,2,0
220000,25-35,2,1,2,0
180000,35-50,1,2,1,0
100000,50+,1,2,1,1
200000,35-50,2,1,1,0
200000,25-35,1,3,2,0
400000,35-50,2,1,1,0
60000,35-50,1,1,1,0
60000,<25,1,2,2,0
210000,35-50,2,2,1,0
200000,25-35,1,1,1,0
50000,25-35,2,1,2,0
300000,35-50,2,1,2,1
510000,35-50,2,1,1,0
160000,25-35,2,1,2,0
50000,35-50,2,2,1,0
220000,25-35,2,1,2,0
20000,<25,1,2,2,1
410000,25-35,1,1,2,1
50000,<25,2,2,1,1
50000,35-50,1,3,1,0
50000,35-50,1,3,1,0
70000,25-35,2,2,2,0
120000,<25,1,2,2,0
170000,25-35,1,2,1,0
160000,50+,1,1,1,1
30000,<25,2,2,2,0
10000,35-50,2,2,1,0
160000,25-35,2,2,1,0
20000,25-35,1,2,2,0
250000,25-35,2,1,2,0
30000,25-35,2,2,2,1
180000,25-35,2,1,2,0
240000,25-35,2,2,2,1
30000,<25,2,2,2,0
50000,25-35,2,1,2,0
280000,<25,2,2,2,1
20000,35-50,1,1,2,1
130000,50+,2,3,1,0
70000,25-35,1,1,2,1
180000,25-35,2,2,1,0
320000,35-50,1,1,1,0
30000,25-35,2,2,1,1
280000,25-35,2,2,2,0
80000,35-50,2,2,2,0
140000,25-35,2,2,2,0
180000,25-35,1,2,1,0
20000,50+,1,2,2,0
420000,25-35,2,1,2,0
200000,25-35,2,1,2,1
140000,<25,2,1,2,0
170000,25-35,2,3,2,0
30000,<25,2,2,2,0
50000,25-35,2,1,2,0
150000,35-50,2,1,1,0
30000,25-35,1,2,2,1
50000,35-50,1,3,2,0
300000,35-50,2,1,2,1
80000,25-35,2,3,0,0
50000,25-35,2,1,2,0
110000,35-50,2,2,1,0
110000,25-35,2,1,2,0
390000,25-35,2,1,1,0
200000,35-50,1,3,2,0
30000,35-50,1,1,1,1
230000,25-35,1,1,2,0
210000,35-50,2,1,1,0
30000,50+,2,2,1,0
130000,35-50,2,3,1,0
130000,35-50,1,3,2,0
480000,25-35,2,1,2,0
160000,35-50,2,1,1,0
10000,25-35,1,1,2,0
360000,25-35,2,2,2,0
260000,25-35,2,2,1,0
330000,35-50,2,2,1,0
30000,35-50,2,2,1,1
80000,25-35,1,2,1,1
120000,25-35,2,2,1,1
170000,25-35,1,2,2,1
140000,25-35,2,1,2,0
80000,35-50,2,2,2,0
200000,35-50,1,3,1,0
80000,25-35,2,2,2,1
230000,35-50,1,2,1,0
260000,35-50,2,1,1,0
50000,25-35,2,2,2,0
340000,25-35,1,2,1,0
50000,35-50,1,1,2,0
200000,35-50,2,3,2,0
280000,35-50,2,2,2,0
170000,25-35,1,2,2,0
100000,35-50,2,2,1,0
360000,35-50,2,1,1,1
30000,<25,2,1,2,1
150000,25-35,2,2,2,0
50000,25-35,1,2,2,0
40000,25-35,2,1,2,0
30000,50+,1,3,2,0
140000,25-35,2,1,1,0
150000,25-35,1,2,2,0
150000,35-50,2,2,2,0
360000,35-50,2,1,2,0
170000,35-50,1,2,2,0
50000,25-35,1,1,2,1
260000,35-50,2,1,1,0
350000,25-35,2,3,1,0
210000,35-50,2,2,1,0
50000,35-50,2,2,1,0
170000,35-50,1,2,1,1
50000,<25,2,2,2,1
50000,25-35,2,2,1,0
280000,25-35,2,2,2,0
430000,35-50,1,2,2,0
340000,25-35,2,1,2,0
310000,25-35,2,1,2,0
120000,35-50,1,1,1,0
200000,25-35,1,2,2,1
500000,35-50,2,2,2,0
270000,50+,1,3,1,1
190000,25-35,1,1,2,0
340000,35-50,2,3,1,0
390000,25-35,2,3,2,0
90000,25-35,2,1,2,0
200000,25-35,2,2,1,0
230000,35-50,2,1,1,0
100000,35-50,2,3,1,0
30000,<25,2,1,2,1
50000,35-50,1,2,1,0
200000,35-50,2,1,1,0
50000,35-50,2,2,1,0
130000,25-35,1,2,2,1
260000,35-50,1,2,1,0
80000,25-35,2,1,1,0
20000,25-35,1,2,2,0
160000,25-35,2,2,1,0
70000,<25,2,3,2,0
70000,25-35,1,1,2,0
400000,35-50,1,1,2,1
30000,25-35,1,1,2,0
240000,25-35,2,1,2,0
40000,35-50,2,2,1,0
510000,50+,2,3,1,0
20000,<25,2,2,2,0
80000,25-35,1,2,2,0
10000,35-50,2,1,1,0
50000,50+,2,3,1,0
200000,25-35,1,2,1,0
140000,50+,1,3,1,0
60000,25-35,1,2,2,1
100000,25-35,1,1,2,1
30000,25-35,2,2,1,0
500000,35-50,1,2,1,0
420000,25-35,2,2,2,0
130000,35-50,2,2,1,1
360000,50+,2,1,1,0
150000,35-50,2,1,2,0
360000,25-35,1,1,2,0
230000,25-35,2,2,2,0
180000,25-35,2,1,1,0
160000,25-35,2,1,1,1
250000,35-50,2,2,1,0
170000,35-50,1,3,1,0
100000,25-35,2,2,1,0
200000,35-50,2,1,1,1
60000,50+,2,2,1,0
300000,35-50,1,1,1,0
290000,25-35,1,2,2,0
30000,<25,2,2,2,0
340000,25-35,1,2,1,0
90000,25-35,1,2,2,0
140000,25-35,2,1,2,1
150000,25-35,1,1,2,0
70000,35-50,1,3,1,1
750000,35-50,2,1,1,0
200000,25-35,2,2,2,0
230000,35-50,2,2,1,1
180000,35-50,2,3,1,0
210000,35-50,2,2,1,0
170000,25-35,1,2,2,0
30000,25-35,2,2,2,0
30000,<25,1,1,2,0
90000,25-35,2,2,1,0
50000,25-35,2,2,1,1
240000,25-35,2,1,2,1
280000,50+,2,1,1,0
410000,25-35,2,3,2,0
30000,35-50,2,2,1,1
260000,35-50,1,1,1,0
30000,50+,2,2,1,0
10000,<25,1,2,1,0
290000,35-50,1,1,1,0
150000,35-50,2,1,2,1
30000,<25,1,2,1,0
360000,35-50,2,1,2,0
240000,35-50,2,2,1,0
60000,25-35,1,1,2,1
50000,25-35,2,2,2,0
50000,35-50,2,1,2,0
50000,25-35,1,2,2,0
10000,<25,1,2,2,1
110000,35-50,2,3,1,1
220000,25-35,2,1,2,0
400000,35-50,2,3,1,0
90000,25-35,2,2,2,0
150000,35-50,2,3,1,1
80000,25-35,2,2,2,0
50000,<25,1,3,2,0
50000,25-35,1,2,2,0
20000,35-50,1,2,1,0
50000,25-35,1,2,2,0
140000,25-35,2,2,2,0
280000,35-50,2,1,1,1
130000,35-50,2,2,1,1
70000,<25,2,1,1,0
470000,35-50,1,1,1,0
500000,25-35,1,2,2,0
40000,25-35,1,2,2,0
40000,35-50,2,2,1,0
50000,<25,2,1,1,0
40000,<25,2,1,2,1
50000,25-35,2,2,2,0
310000,35-50,2,2,2,0
140000,25-35,2,2,2,1
80000,25-35,2,2,2,1
210000,25-35,1,2,2,1
50000,<25,2,1,2,0
400000,35-50,1,1,2,0
60000,35-50,2,2,1,0
160000,50+,2,3,2,0
400000,25-35,1,1,2,0
450000,35-50,2,1,1,1
20000,25-35,2,3,2,0
50000,35-50,2,2,1,0
200000,35-50,2,2,1,1
160000,35-50,1,1,2,0
60000,35-50,2,2,2,1
280000,25-35,2,2,2,0
200000,25-35,2,2,2,0
100000,50+,1,2,1,0
10000,<25,2,1,2,1
80000,25-35,1,1,2,1
440000,25-35,1,1,2,1
500000,35-50,2,2,2,0
20000,<25,1,3,2,0
500000,25-35,2,1,2,0
30000,<25,1,1,2,0
180000,25-35,2,1,2,0
120000,<25,2,1,2,0
120000,35-50,2,3,2,1
140000,35-50,1,2,1,0
60000,25-35,1,2,2,1
10000,<25,2,2,2,1
120000,35-50,2,1,1,0
70000,25-35,2,2,2,0
330000,25-35,2,1,2,0
70000,35-50,2,2,2,0
410000,35-50,2,3,1,0
360000,50+,1,1,1,0
200000,25-35,1,1,2,0
20000,25-35,2,3,1,0
90000,35-50,2,3,1,0
60000,25-35,2,2,1,0
120000,25-35,1,1,2,0
210000,25-35,2,1,2,0
40000,<25,2,2,2,1
130000,35-50,2,3,1,0
150000,35-50,2,1,2,0
30000,35-50,1,2,1,1
380000,50+,1,3,1,0
150000,35-50,2,3,1,1
50000,<25,2,1,2,1
170000,25-35,1,1,2,0
360000,35-50,1,3,1,1
500000,35-50,2,1,1,0
200000,35-50,2,1,2,0
240000,25-35,2,1,1,0
210000,35-50,2,2,1,0
110000,25-35,2,2,1,0
10000,35-50,1,3,1,1
180000,25-35,2,1,2,0
50000,35-50,2,2,1,0
180000,25-35,1,1,2,0
40000,<25,2,2,2,1
50000,<25,1,1,2,0
200000,25-35,2,1,2,0
120000,25-35,2,1,2,0
90000,50+,1,3,1,0
130000,25-35,1,2,2,0
120000,35-50,2,2,2,0
350000,35-50,2,1,1,0
200000,25-35,1,1,2,0
80000,25-35,1,2,2,0
50000,35-50,2,1,0,0
20000,35-50,2,2,2,0
90000,25-35,2,2,2,0
160000,25-35,2,2,1,1
50000,35-50,1,3,1,0
220000,25-35,2,1,2,0
70000,25-35,2,1,1,0
30000,50+,1,3,1,0
80000,35-50,2,3,1,1
10000,<25,1,2,2,0
80000,35-50,2,2,1,0
50000,<25,1,3,2,0
60000,35-50,1,1,3,0
50000,35-50,1,2,2,0
80000,25-35,2,3,2,0
120000,25-35,1,2,2,0
80000,50+,2,3,3,0
110000,25-35,1,1,2,0
140000,50+,2,3,1,0
50000,<25,2,2,2,0
50000,35-50,1,3,1,0
320000,35-50,1,1,1,0
140000,35-50,1,2,1,0
180000,25-35,2,2,2,0
50000,<25,1,2,2,1
310000,35-50,1,2,1,0
50000,<25,2,1,2,0
160000,50+,1,3,1,0
220000,25-35,2,2,1,0
140000,35-50,1,2,1,0
50000,35-50,1,1,1,0
60000,<25,1,2,2,0
20000,25-35,1,3,2,1
100000,25-35,2,1,1,0
150000,25-35,2,3,1,0
260000,25-35,1,2,2,0
50000,35-50,1,3,1,0
320000,25-35,1,1,2,0
180000,25-35,1,2,1,0
120000,25-35,2,2,1,1
500000,35-50,2,1,1,0
220000,25-35,1,1,1,0
50000,25-35,1,2,2,0
180000,50+,2,3,1,1
230000,25-35,2,2,2,0
220000,35-50,2,1,2,0
160000,35-50,1,2,1,1
50000,<25,1,1,2,0
100000,35-50,1,2,1,0
360000,25-35,1,1,1,0
160000,35-50,2,2,1,0
100000,<25,2,1,2,0
170000,<25,2,1,2,0
80000,25-35,2,2,2,0
50000,35-50,1,2,1,0
500000,25-35,2,2,1,0
20000,35-50,1,1,3,0
30000,25-35,2,2,2,0
60000,25-35,2,1,2,0
360000,35-50,1,1,1,0
240000,35-50,1,1,1,0
50000,35-50,2,3,1,0
50000,35-50,1,2,2,0
60000,25-35,2,3,1,0
210000,<25,2,1,2,0
330000,35-50,1,2,1,0
90000,<25,2,1,2,0
380000,25-35,2,1,2,0
500000,25-35,2,2,1,0
30000,25-35,2,3,1,0
50000,25-35,1,2,2,1
360000,25-35,2,1,1,0
310000,25-35,2,1,2,0
60000,25-35,2,2,2,0
120000,35-50,2,3,1,0
140000,25-35,2,1,1,0
220000,35-50,2,1,1,0
400000,25-35,1,1,2,0
50000,50+,2,2,1,0
80000,25-35,1,2,2,1
150000,25-35,2,3,1,0
50000,25-35,1,1,2,0
50000,35-50,2,2,1,0
210000,<25,1,2,2,0
90000,25-35,1,1,2,0
320000,25-35,1,1,2,0
180000,25-35,2,3,2,0
310000,<25,1,2,2,0
50000,<25,2,2,2,0
120000,35-50,1,1,2,0
150000,35-50,2,2,2,0
20000,35-50,1,2,1,0
180000,35-50,2,3,1,0
120000,35-50,2,2,1,0
100000,25-35,1,1,2,0
210000,50+,2,1,1,0
100000,<25,2,2,2,0
120000,35-50,2,2,1,0
190000,50+,2,3,1,0
80000,25-35,1,4,2,0
70000,25-35,1,2,1,0
60000,35-50,1,2,2,1
50000,<25,2,1,2,0
110000,35-50,2,2,1,0
200000,35-50,2,1,2,0
210000,25-35,2,1,2,0
30000,35-50,1,3,1,1
160000,25-35,2,1,2,1
20000,<25,2,3,2,1
70000,35-50,1,2,2,0
260000,50+,2,3,1,0
260000,50+,2,2,2,0
50000,50+,2,3,2,0
170000,25-35,2,2,2,0
20000,<25,1,2,2,0
40000,<25,2,1,2,0
220000,35-50,1,3,1,0
30000,<25,2,2,1,1
20000,<25,1,2,2,1
120000,25-35,2,1,2,0
110000,25-35,2,1,2,0
170000,<25,2,2,1,0
90000,25-35,2,1,2,1
140000,25-35,1,1,2,0
200000,35-50,1,2,1,1
50000,25-35,1,2,2,0
70000,<25,2,2,2,0
50000,35-50,2,2,1,0
20000,50+,1,2,2,0
20000,35-50,2,2,1,1
200000,25-35,1,1,2,1
460000,25-35,1,1,2,0
140000,25-35,2,1,2,0
240000,50+,1,1,3,0
70000,50+,2,2,1,0
410000,50+,2,1,1,0
90000,25-35,1,2,2,0
260000,25-35,1,2,1,0
260000,50+,1,3,1,0
200000,35-50,1,3,1,1
500000,25-35,1,1,2,0
20000,25-35,1,1,1,1
20000,35-50,1,2,2,1
20000,<25,2,2,2,0
360000,50+,1,3,1,0
20000,35-50,1,2,2,1
30000,<25,1,2,2,1
180000,35-50,1,1,1,0
30000,35-50,1,3,1,0
190000,35-50,2,6,1,0
220000,25-35,2,1,2,0
40000,35-50,1,1,1,0
100000,25-35,1,1,1,1
30000,35-50,2,1,2,0
60000,35-50,2,3,2,0
80000,25-35,2,2,2,0
180000,35-50,2,2,1,0
90000,25-35,2,2,2,0
230000,25-35,2,1,2,0
90000,25-35,2,2,2,1
290000,35-50,2,2,1,0
100000,50+,2,2,1,1
360000,35-50,2,1,1,0
100000,25-35,1,2,2,0
200000,25-35,2,1,2,0
70000,25-35,2,1,2,0
200000,25-35,2,2,2,0
70000,<25,2,1,2,0
460000,25-35,2,2,2,0
80000,35-50,2,2,1,0
90000,35-50,2,2,1,0
310000,25-35,2,1,2,0
310000,35-50,2,1,1,1
50000,25-35,2,2,2,0
220000,25-35,2,1,2,0
70000,<25,2,1,2,0
60000,25-35,1,1,1,0
450000,50+,1,1,1,0
20000,25-35,2,1,2,0
420000,25-35,2,1,2,1
10000,<25,1,2,2,1
20000,<25,2,2,1,1
200000,35-50,2,2,2,1
80000,<25,2,2,1,0
80000,25-35,1,3,2,1
60000,<25,1,1,2,0
230000,25-35,1,1,2,0
100000,25-35,1,1,2,0
200000,25-35,1,1,2,1
110000,25-35,1,1,2,0
50000,<25,1,2,2,0
260000,50+,1,1,1,1
220000,25-35,2,1,2,0
200000,25-35,1,1,1,0
10000,25-35,2,2,1,1
180000,25-35,1,2,1,0
210000,25-35,2,2,2,0
310000,25-35,1,1,2,1
360000,25-35,1,1,2,0
200000,50+,1,1,1,0
180000,35-50,1,2,1,1
140000,25-35,1,2,2,0
50000,25-35,2,1,2,1
60000,25-35,1,3,1,0
90000,25-35,2,2,1,0
100000,35-50,1,2,2,0
20000,<25,1,3,2,0
110000,25-35,1,1,2,0
70000,<25,2,1,2,0
170000,25-35,2,2,1,0
500000,50+,1,1,1,1
30000,35-50,1,2,1,0
50000,<25,2,2,2,0
10000,<25,2,2,2,0
200000,25-35,2,1,2,0
390000,25-35,2,1,2,0
140000,25-35,2,2,2,1
220000,35-50,2,3,1,0
500000,35-50,2,1,1,0
100000,35-50,2,2,1,0
400000,25-35,2,3,1,0
80000,25-35,1,1,2,0
30000,35-50,1,2,2,0
240000,25-35,1,1,1,1
500000,35-50,1,1,2,1
50000,35-50,1,2,1,0
180000,25-35,1,2,1,0
100000,25-35,2,2,1,0
180000,25-35,2,2,2,0
50000,35-50,1,3,2,0
360000,25-35,1,1,2,0
330000,25-35,2,2,1,1
200000,35-50,1,1,1,0
40000,<25,1,2,2,0
260000,35-50,1,1,2,0
320000,35-50,1,1,1,0
10000,<25,2,2,1,0
230000,25-35,2,2,1,0
10000,<25,2,2,2,1
30000,<25,1,1,2,1
90000,35-50,1,2,1,0
300000,35-50,2,3,1,0
230000,25-35,2,2,2,0
150000,25-35,1,2,2,0
60000,50+,1,2,1,0
50000,<25,1,2,2,0
140000,25-35,1,2,2,0
90000,<25,2,3,1,0
80000,35-50,2,3,1,1
260000,35-50,2,2,1,0
60000,50+,2,3,1,0
50000,35-50,1,2,1,1
150000,25-35,1,1,2,0
220000,35-50,2,1,1,0
330000,35-50,2,1,1,0
300000,35-50,2,2,2,0
70000,25-35,2,2,1,0
300000,25-35,2,1,2,0
70000,35-50,2,2,1,0
110000,<25,1,2,2,0
240000,25-35,2,2,2,0
80000,50+,2,3,2,0
50000,25-35,1,3,2,0
420000,25-35,2,1,1,0
220000,35-50,2,2,1,0
150000,25-35,2,1,2,0
60000,25-35,2,1,2,0
260000,35-50,2,2,1,0
180000,25-35,2,1,2,1
130000,<25,2,2,2,0
220000,35-50,2,2,1,0
200000,35-50,1,5,2,0
130000,25-35,1,1,2,1
420000,35-50,2,1,2,0
30000,<25,2,1,1,1
110000,35-50,1,3,1,0
150000,<25,2,2,2,1
50000,35-50,2,2,1,0
200000,35-50,2,1,1,0
170000,25-35,2,1,1,1
200000,<25,2,4,2,0
200000,25-35,2,2,1,0
50000,25-35,2,6,2,0
500000,35-50,1,1,2,0
150000,<25,1,1,2,0
30000,<25,1,2,2,0
230000,25-35,2,1,2,0
360000,35-50,2,2,1,1
380000,35-50,2,1,1,0
30000,35-50,2,3,2,0
50000,35-50,2,2,2,0
420000,35-50,2,2,1,0
70000,25-35,1,2,2,0
50000,35-50,2,2,1,0
350000,25-35,2,2,2,1
200000,25-35,1,1,2,0
340000,25-35,1,2,2,0
50000,<25,1,2,2,0
20000,<25,2,2,2,1
360000,25-35,2,1,2,1
140000,25-35,1,1,2,0
150000,35-50,1,2,1,1
100000,25-35,2,1,1,1
460000,35-50,1,1,1,0
150000,25-35,2,2,1,0
290000,35-50,2,1,1,0
240000,25-35,2,2,1,0
210000,35-50,2,1,2,0
350000,25-35,2,2,2,0
280000,35-50,2,3,1,0
150000,35-50,1,2,1,0
170000,25-35,2,2,1,0
50000,35-50,1,3,1,0
100000,50+,1,2,1,1
50000,<25,1,2,2,0
230000,25-35,2,2,1,1
90000,25-35,1,2,2,1
20000,<25,1,2,2,0
260000,35-50,2,2,2,0
290000,35-50,2,1,1,1
50000,25-35,2,2,1,0
60000,35-50,2,3,2,0
180000,35-50,2,2,1,0
250000,35-50,2,2,1,0
90000,25-35,1,1,1,0
10000,50+,2,3,1,0
290000,35-50,2,1,1,0
80000,25-35,2,2,2,0
30000,<25,2,2,2,0
200000,35-50,2,2,1,0
50000,50+,2,3,1,0
220000,35-50,1,2,1,1
430000,35-50,1,2,1,0
50000,25-35,2,2,1,1
410000,25-35,1,1,2,0
50000,35-50,2,2,1,0
110000,35-50,1,2,2,0
50000,25-35,1,1,2,0
30000,50+,2,3,3,1
80000,<25,2,1,1,1
230000,35-50,1,2,1,0
300000,50+,1,2,1,1
230000,25-35,2,2,2,0
220000,35-50,1,1,1,0
200000,25-35,2,1,2,0
130000,25-35,2,1,2,1
20000,<25,1,1,2,0
400000,25-35,2,1,2,0
230000,25-35,2,1,2,0
30000,35-50,1,2,1,0
190000,35-50,1,2,1,0
220000,25-35,2,1,2,0
20000,25-35,1,2,2,0
280000,25-35,2,2,2,0
190000,35-50,1,2,1,0
260000,35-50,1,1,2,0
80000,25-35,2,2,1,0
60000,<25,2,2,2,0
80000,50+,1,3,1,0
360000,35-50,2,1,1,1
350000,25-35,2,2,1,0
50000,<25,1,2,2,0
360000,35-50,2,1,1,0
100000,35-50,2,3,2,1
360000,25-35,2,1,2,0
120000,25-35,2,1,2,0
20000,50+,2,3,1,0
100000,25-35,1,1,2,1
60000,<25,1,2,2,0
240000,25-35,2,1,2,1
70000,<25,2,1,2,0
360000,25-35,2,1,2,0
290000,35-50,1,1,1,0
90000,<25,2,1,2,0
80000,50+,2,3,2,0
50000,35-50,1,2,2,0
50000,50+,2,3,2,0
160000,35-50,2,2,1,0
120000,50+,2,3,2,1
500000,25-35,2,1,2,0
50000,<25,2,2,2,0
50000,25-35,1,2,2,1
50000,25-35,1,2,2,0
210000,25-35,2,1,2,0
80000,25-35,1,2,2,0
20000,25-35,1,1,2,0
310000,25-35,2,1,1,1
150000,25-35,2,1,1,0
50000,35-50,2,2,1,1
100000,25-35,1,3,1,1
150000,25-35,1,5,2,0
50000,<25,1,2,2,0
180000,50+,2,3,1,1
50000,<25,2,3,2,0
50000,35-50,2,3,1,0
50000,35-50,2,3,1,0
230000,35-50,1,2,1,0
70000,<25,2,2,2,0
50000,50+,1,3,1,0
10000,25-35,2,2,2,0
30000,25-35,1,3,2,0
230000,25-35,2,2,1,0
50000,50+,2,3,1,0
